Student_ID,Education,Skills,Interests,Strengths,Career_Recommendation,Next_Career
IT4965,Master's in Data Science,Python; PyTorch; SQL; MATLAB; LLM,Innovation; Research,Logical Thinking; Analytical Thinking,Machine Learning Engineer,AI Engineer
IT4966,Master's in Software Engineering,Algorithms; Java; Python; Git; C#; JavaScript,Innovation,Problem Solving; Adaptability; Teamwork,Software Developer,Backend Developer
IT4967,Bachelor's in Electronics,Python; C; RTOS,Electronics; Hardware,Analytical Thinking; Logical Thinking,IoT Developer,Robotics Engineer
IT4968,Associate Degree in IT,C#; 3D Modeling; OpenCV,AR/VR,Attention to Detail; Fast Learner,AR/VR Developer,Computer Vision Engineer
IT4969,Bachelor's in Computer Science,Hadoop; Python; SQL; Kafka; AWS; Docker; MongoDB,Data,Logical Thinking; Problem Solving,Data Engineer,Data Scientist
IT4970,Associate Degree in IT,React; HTML; CSS; TypeScript; Sketch; Git; REST API,Web Design; Design,Logical Thinking; Creativity; Attention to Detail,Frontend Developer,Full Stack Developer
IT4971,Bachelor's in Information Systems,Oracle; SQL; AWS; Python; Bash,Data; Architecture,Logical Thinking; Persistence; Attention to Detail,Database Administrator,Data Engineer
IT4972,Bachelor's in Computer Science,MySQL; Oracle; Excel,Infrastructure; Architecture,Analytical Thinking; Problem Solving; Persistence,Database Administrator,Data Engineer
IT4973,Master's in Data Science,NumPy; R; Pandas; TensorFlow; Spark; PyTorch,AI; Data,Persistence; Problem Solving; Attention to Detail,Data Scientist,Machine Learning Engineer
IT4974,Bachelor's in Computer Science,CSS; Figma; Adobe XD; InVision; Prototyping; Adobe Illustrator,UI,Creativity; Problem Solving,UI/UX Designer,Product Manager
IT4975,Bachelor's in Software Engineering,Unreal Engine; 3D Modeling; Unity; C#; OOP; Python,Innovation; Graphics,Problem Solving; Creativity; Fast Learner,AR/VR Developer,Computer Vision Engineer
IT4976,Bachelor's in Computer Engineering,GCP; Terraform; CI/CD,Infrastructure,Communication; Analytical Thinking,Cloud Architect,DevOps Engineer
IT4977,Bachelor's in Computer Engineering,C; Arduino; Node.js; AWS,IoT; Hardware,Analytical Thinking; Attention to Detail; Logical Thinking,IoT Developer,Robotics Engineer
IT4978,Bachelor's in Information Systems,Adobe XD; Figma; Sketch; Canva; Adobe Illustrator; Prototyping,UI,Adaptability; Creativity,UI/UX Designer,Product Manager
IT4979,Bachelor's in Computer Science,Dart; Flutter; REST API; SQL,Mobile Apps; User Experience,Adaptability; Creativity; Problem Solving,Mobile App Developer,Full Stack Developer
IT4980,Bachelor's in Computer Engineering,PyTorch; Python; C++; Pandas,Graphics,Logical Thinking; Creativity; Attention to Detail,Computer Vision Engineer,AI Specialist (Level 5)
IT4981,Associate Degree in IT,MATLAB; C++; ROS; RTOS; Raspberry Pi,Electronics; Hardware,Logical Thinking; Persistence; Problem Solving,Robotics Engineer,Computer Vision Engineer
IT4982,Master's in Data Science,Python; Hugging Face; NLP; TensorFlow; R,Innovation,Analytical Thinking; Persistence,NLP Engineer,Computer Vision Engineer
IT4983,Associate Degree in IT,SwiftUI; Swift; Xcode; Objective-C; REST API; Git; SQL,Mobile Apps; Design,Fast Learner; Problem Solving; Creativity,iOS Developer,Mobile App Developer
IT4984,Bachelor's in Information Technology,MySQL; SQL; Linux,Architecture; Infrastructure,Problem Solving; Persistence,Database Administrator,Data Engineer
IT4985,Bachelor's in Software Engineering,Kotlin; Dart; Swift; Flutter; Xcode,Coding; Mobile Apps,Teamwork; Fast Learner; Adaptability,Mobile App Developer,Full Stack Developer
IT4986,Bachelor's in Computer Science,Linux; Kubernetes; Azure; Python,Automation,Logical Thinking; Fast Learner,DevOps Engineer,Full Stack Developer
IT4987,Bachelor's in Computer Science,Scikit-learn; Pandas; TensorFlow; Spark; Power BI,Big Data; Research,Attention to Detail; Logical Thinking,Data Scientist,Machine Learning Engineer
IT4988,Master's in Cybersecurity,Linux; Wireshark; Bash,Hacking,Problem Solving; Attention to Detail,Cybersecurity Analyst,Penetration Tester
IT4989,Master's in Computer Science,JavaScript; Python; Node.js; Git; SQL,Innovation,Creativity; Logical Thinking; Persistence,Blockchain Developer,Senior Blockchain Developer
IT4990,Bachelor's in Computer Science,Solidity; Ethereum; Python; Node.js,Innovation; Blockchain,Creativity; Analytical Thinking; Problem Solving,Blockchain Developer,Senior Blockchain Developer
IT4991,Bachelor's in Electronics,Cisco; TCP/IP; DNS; VPN; Python; Bash,Infrastructure,Attention to Detail; Problem Solving,Network Engineer,Cloud Engineer
IT4992,Bachelor's in Computer Engineering,Python; Kali Linux; Metasploit; Bash,Innovation,Analytical Thinking; Persistence,Penetration Tester,Network Engineer
IT4993,Bachelor's in Software Engineering,NLP; Python; LLM; Scikit-learn; NumPy; R,Innovation; Research,Creativity; Logical Thinking; Fast Learner,AI Engineer,NLP Engineer
IT4994,Associate Degree in IT,C#; Unity; Python; MATLAB,Coding; AR/VR,Problem Solving; Attention to Detail; Persistence,Game Developer,AR/VR Developer
IT4995,Associate Degree in IT,React Native; Flutter; Dart; Firebase; SQL; Git,Mobile Apps,Creativity; Teamwork,Mobile App Developer,Full Stack Developer
IT4996,Master's in Data Science,Python; R; NumPy; Power BI; TensorFlow,AI; Big Data,Problem Solving; Attention to Detail,Data Scientist,Machine Learning Engineer
IT4997,Associate Degree in IT,Cisco; Routing; VPN; TCP/IP; Linux,Infrastructure; Security,Communication; Problem Solving,Network Engineer,Cloud Engineer
IT4998,Associate Degree in IT,Algorithms; C++; Java; SQL; C#; Docker,Innovation; Web,Fast Learner; Problem Solving,Software Developer,Backend Developer
IT4999,Bachelor's in Information Technology,Terraform; Azure; GCP; Kubernetes; Linux,Infrastructure,Logical Thinking; Leadership,Cloud Architect,DevOps Engineer
IT5000,Bachelor's in Software Engineering,Hadoop; Python; Spark; Kafka; Airflow; AWS,Cloud,Problem Solving; Persistence; Logical Thinking,Data Engineer,Data Scientist
IT5001,Master's in Computer Science,Python; NumPy; Spark,Research; Data,Fast Learner; Persistence; Logical Thinking,Machine Learning Engineer,AI Engineer
IT5002,Bachelor's in Computer Science,Linux; Jenkins; Docker; Azure; Bash,Automation,Problem Solving; Logical Thinking,DevOps Engineer,Full Stack Developer
IT5003,Associate Degree in IT,Terraform; Azure; AWS; Linux; Bash; CI/CD,Automation,Problem Solving; Adaptability; Analytical Thinking,Cloud Engineer,Cloud Architect
IT5004,Master's in Computer Science,GCP; Terraform; CI/CD; Python,Cloud; Infrastructure,Problem Solving; Analytical Thinking; Leadership,Cloud Architect,DevOps Engineer
IT5005,Bachelor's in Information Technology,CSS; HTML; Vue.js; Adobe XD,Design; Web Design,Logical Thinking; Creativity; Problem Solving,Frontend Developer,Full Stack Developer
IT5006,Bachelor's in Computer Engineering,C#; Unreal Engine; JavaScript,Innovation; Graphics,Logical Thinking; Problem Solving; Attention to Detail,AR/VR Developer,Computer Vision Engineer
IT5007,Bachelor's in Computer Engineering,Raspberry Pi; Python; MQTT; Arduino; Node.js; RTOS,Electronics; IoT,Creativity; Attention to Detail,IoT Developer,Robotics Engineer
IT5008,Master's in Data Science,Scikit-learn; NumPy; Hugging Face; SQL; LLM,AI,Logical Thinking; Problem Solving,Machine Learning Engineer,AI Engineer
IT5009,Bachelor's in Computer Engineering,Linux; Wireshark; Firewalls; Metasploit,Security,Persistence; Attention to Detail,Cybersecurity Analyst,Penetration Tester
IT5010,Bachelor's in Computer Science,TypeScript; HTML; Git; Figma; REST API,Design; UI,Adaptability; Creativity; Problem Solving,Frontend Developer,Full Stack Developer
IT5011,Bachelor's in Software Engineering,Solidity; Ethereum; Git; REST API,Innovation,Logical Thinking; Persistence,Blockchain Developer,Senior Blockchain Developer
IT5012,Associate Degree in IT,Sketch; Figma; Adobe XD; HTML; Adobe Illustrator,Design,Attention to Detail; Adaptability,UI/UX Designer,Product Manager
IT5013,Associate Degree in IT,Raspberry Pi; MQTT; C; Arduino; AWS; RTOS,IoT; Automation,Creativity; Logical Thinking,IoT Developer,Robotics Engineer
IT5014,Bachelor's in Software Engineering,NLP; Hugging Face; TensorFlow; NLTK; R,Language; AI,Problem Solving; Persistence; Analytical Thinking,NLP Engineer,Computer Vision Engineer
IT5015,Master's in Computer Science,TensorFlow; PyTorch; Scikit-learn; Python; Hugging Face; LLM,Data; AI,Fast Learner; Persistence,Machine Learning Engineer,AI Engineer
IT5016,Master's in Computer Science,C#; Unity; Python,Graphics; Innovation,Fast Learner; Logical Thinking,AR/VR Developer,Computer Vision Engineer
IT5017,Associate Degree in IT,SwiftUI; Xcode; Objective-C; REST API; Git; Firebase,Design; Mobile Apps,Logical Thinking; Attention to Detail; Creativity,iOS Developer,Mobile App Developer
IT5018,Bachelor's in Software Engineering,Android SDK; Java; React Native; REST API,Mobile Apps,Persistence; Teamwork,Android Developer,Mobile App Developer
IT5019,Bachelor's in Electronics,ROS; Python; C++; Linux; RTOS,Robotics,Analytical Thinking; Logical Thinking,Robotics Engineer,Computer Vision Engineer
IT5020,Bachelor's in Information Technology,Arduino; RTOS; Assembly; IoT; MATLAB; Linux,Electronics,Logical Thinking; Persistence,Embedded Systems Engineer,IoT Developer
IT5021,Bachelor's in Computer Science,HTML; Node.js; React; PostgreSQL,Web,Fast Learner; Problem Solving,Full Stack Developer,Software Developer
IT5022,Bachelor's in Computer Science,MySQL; MongoDB; Python; AWS; Linux,Architecture,Problem Solving; Logical Thinking; Analytical Thinking,Database Administrator,Data Engineer
IT5023,Associate Degree in IT,Swift; Kotlin; Dart; React Native; Android SDK,Design; Mobile Apps,Fast Learner; Creativity,Mobile App Developer,Full Stack Developer
IT5024,Bachelor's in Computer Science,Python; Solidity; Web3.js; Git,Crypto; Blockchain,Logical Thinking; Creativity; Persistence,Blockchain Developer,Senior Blockchain Developer
IT5025,Master's in Computer Science,GCP; Azure; Linux; Python,Architecture,Logical Thinking; Communication,Cloud Architect,DevOps Engineer
IT5026,Bachelor's in Computer Engineering,Python; Arduino; C; Linux,Electronics,Analytical Thinking; Creativity; Persistence,Robotics Engineer,Computer Vision Engineer
IT5027,Bachelor's in Computer Engineering,ROS; Arduino; C,Electronics,Creativity; Logical Thinking; Persistence,Robotics Engineer,Computer Vision Engineer
IT5028,Bachelor's in Software Engineering,CI/CD; Docker; GCP; Terraform,Infrastructure,Fast Learner; Logical Thinking; Problem Solving,DevOps Engineer,Full Stack Developer
IT5029,Master's in Computer Science,GCP; Terraform; Ansible,Infrastructure,Logical Thinking; Communication; Problem Solving,Cloud Architect,DevOps Engineer
IT5030,Master's in Data Science,TensorFlow; PyTorch; Python; Spark,Innovation,Problem Solving; Fast Learner,Machine Learning Engineer,AI Engineer
IT5031,Bachelor's in Information Systems,Spark; Hadoop; SQL; Python; MongoDB; Airflow,Data,Problem Solving; Persistence; Logical Thinking,Data Engineer,Data Scientist
IT5032,Bachelor's in Computer Science,Java; Algorithms; C++; Python; JavaScript; C#; SQL,Innovation; Web,Fast Learner; Adaptability; Problem Solving,Software Developer,Backend Developer
IT5033,Bachelor's in Software Engineering,3D Modeling; C++; Unity; Unreal Engine; MATLAB; JavaScript; Python,AR/VR,Fast Learner; Attention to Detail,AR/VR Developer,Computer Vision Engineer
IT5034,Bachelor's in Computer Science,React; CSS; REST API; Vue.js; Git,Web Design,Creativity; Adaptability; Logical Thinking,Frontend Developer,Full Stack Developer
IT5035,Bachelor's in Computer Science,Wireshark; Nmap; Linux; Kali Linux,Hacking,Problem Solving; Analytical Thinking; Persistence,Cybersecurity Analyst,Penetration Tester
IT5036,Bachelor's in Software Engineering,Hadoop; SQL; Python; Kafka; GCP,Data,Persistence; Problem Solving,Data Engineer,Data Scientist
IT5037,Master's in Computer Science,GCP; Azure; Docker; Linux; Python,Infrastructure; Cloud,Adaptability; Analytical Thinking,Cloud Engineer,Cloud Architect
IT5038,Bachelor's in Computer Science,React; CSS; TypeScript; HTML; Figma; Node.js,Design,Logical Thinking; Problem Solving; Attention to Detail,Frontend Developer,Full Stack Developer
IT5039,Bachelor's in Software Engineering,XML; Java; React Native,Mobile Apps,Problem Solving; Persistence; Creativity,Android Developer,Mobile App Developer
IT5040,Associate Degree in IT,Cisco; DNS; Routing; TCP/IP; Bash,Networking; Infrastructure,Attention to Detail; Logical Thinking; Analytical Thinking,Network Engineer,Cloud Engineer
IT5041,Master's in Computer Science,NLP; Python; LLM; Scikit-learn; Pandas; MATLAB,Innovation,Analytical Thinking; Logical Thinking; Fast Learner,AI Engineer,NLP Engineer
IT5042,Associate Degree in IT,JavaScript; Solidity; Ethereum; REST API; SQL,Crypto; Blockchain,Logical Thinking; Creativity; Analytical Thinking,Blockchain Developer,Senior Blockchain Developer
IT5043,Bachelor's in Computer Science,Kotlin; Flutter; Git; SQL; Android SDK,Coding,Creativity; Adaptability; Problem Solving,Mobile App Developer,Full Stack Developer
IT5044,Bachelor's in Information Technology,AWS; Azure; GCP; Jenkins,Infrastructure; Cloud,Problem Solving; Adaptability,Cloud Engineer,Cloud Architect
IT5045,Bachelor's in Computer Science,Kubernetes; Terraform; GCP; AWS; Ansible; Networking; CI/CD,Innovation,Analytical Thinking; Communication,Cloud Architect,DevOps Engineer
IT5046,Master's in Computer Science,GCP; Azure; AWS; Docker,Infrastructure,Problem Solving; Logical Thinking; Analytical Thinking,Cloud Architect,DevOps Engineer
IT5047,Bachelor's in Information Technology,CSS; Adobe XD; Figma; Sketch; InVision,Design,Attention to Detail; Problem Solving,UI/UX Designer,Product Manager
IT5048,Master's in Cybersecurity,Nmap; Wireshark; Firewalls; Bash,Security; Infrastructure,Attention to Detail; Persistence,Cybersecurity Analyst,Penetration Tester
IT5049,Master's in Cybersecurity,Nmap; Kali Linux; Python; OWASP; Linux,Hacking,Problem Solving; Creativity,Penetration Tester,Network Engineer
IT5050,Bachelor's in Software Engineering,CI/CD; Jenkins; Python,Cloud; Automation,Problem Solving; Fast Learner,DevOps Engineer,Full Stack Developer
IT5051,Bachelor's in Computer Science,CSS; HTML; React; Node.js; MongoDB; Python,Open Source,Fast Learner; Teamwork,Full Stack Developer,Software Developer
IT5052,Bachelor's in Computer Science,Java; Node.js; SQL; Git; PostgreSQL,Open Source; Coding,Teamwork; Problem Solving; Persistence,Backend Developer,Database Administrator
IT5053,Bachelor's in Computer Science,Terraform; Docker; Linux,Open Source,Analytical Thinking; Fast Learner; Problem Solving,Cloud Engineer,Cloud Architect
IT5054,Bachelor's in Software Engineering,TensorFlow; PyTorch; Python; LLM; Scikit-learn; R,Open Source,Analytical Thinking; Problem Solving; Fast Learner,AI Engineer,NLP Engineer
IT5055,Bachelor's in Software Engineering,C++; Unity; Unreal Engine; C#; OOP; MATLAB,AR/VR,Problem Solving; Attention to Detail; Fast Learner,AR/VR Developer,Computer Vision Engineer
IT5056,Bachelor's in Software Engineering,Docker; Kubernetes; Bash,Infrastructure,Analytical Thinking; Teamwork,DevOps Engineer,Full Stack Developer
IT5057,Bachelor's in Information Systems,HTML; Sketch; Adobe XD; Figma; Adobe Illustrator,UI; Design,Attention to Detail; Problem Solving; Adaptability,UI/UX Designer,Product Manager
IT5058,Master's in Data Science,R; Python; Pandas; Spark; MATLAB,Research; Big Data,Problem Solving; Logical Thinking; Persistence,Data Scientist,Machine Learning Engineer
IT5059,Master's in Data Science,PyTorch; TensorFlow; Python; Hugging Face; NLTK; NumPy,Research,Creativity; Persistence,NLP Engineer,Computer Vision Engineer
IT5060,Bachelor's in Computer Science,Swift; Objective-C; React Native; REST API,Mobile Apps,Logical Thinking; Problem Solving; Creativity,iOS Developer,Mobile App Developer
IT5061,Master's in Data Science,PyTorch; Python; NumPy; C++,AI,Attention to Detail; Logical Thinking,Computer Vision Engineer,AI Specialist (Level 5)
IT5062,Master's in Data Science,Scikit-learn; Python; Pandas; Power BI,Data,Analytical Thinking; Problem Solving; Attention to Detail,Data Scientist,Machine Learning Engineer
IT5063,Master's in Artificial Intelligence,Python; PyTorch; NLP; MATLAB,Research; Open Source,Logical Thinking; Creativity; Analytical Thinking,AI Engineer,NLP Engineer
IT5064,Bachelor's in Computer Science,Objective-C; Swift; Git,User Experience; Mobile Apps,Fast Learner; Logical Thinking; Creativity,iOS Developer,Mobile App Developer
IT5065,Bachelor's in Computer Science,Agile; Excel; SQL; Jira; Power BI; Tableau,Strategy,Analytical Thinking; Leadership,Product Manager,Cloud Architect
IT5066,Bachelor's in Computer Science,Manual Testing; Python; Selenium; TestNG; Jira; Git,Testing; Automation,Attention to Detail; Analytical Thinking,QA Engineer,Software Developer
IT5067,Bachelor's in Software Engineering,Ethereum; Solidity; JavaScript; Python; Web3.js; SQL; REST API,Open Source; Crypto,Persistence; Creativity; Analytical Thinking,Blockchain Developer,Senior Blockchain Developer
IT5068,Bachelor's in Computer Engineering,GCP; AWS; Networking; Python; Linux,Innovation; Architecture,Communication; Logical Thinking; Problem Solving,Cloud Architect,DevOps Engineer
IT5069,Associate Degree in IT,Sketch; HTML; Adobe XD; CSS; Prototyping; InVision,UI; User Experience,Attention to Detail; Problem Solving,UI/UX Designer,Product Manager
IT5070,Bachelor's in Information Technology,Kubernetes; Azure; GCP; Python; Ansible; Networking,Architecture,Communication; Analytical Thinking; Problem Solving,Cloud Architect,DevOps Engineer
IT5071,Associate Degree in IT,HTML; React; Node.js; JavaScript; TypeScript; MongoDB; Python,Coding; Databases,Problem Solving; Teamwork,Full Stack Developer,Software Developer
IT5072,Bachelor's in Software Engineering,Python; Hugging Face; NLP; PyTorch; NLTK,Innovation; Language,Logical Thinking; Problem Solving,NLP Engineer,Computer Vision Engineer
IT5073,Bachelor's in Information Technology,C; Assembly; MATLAB; MQTT; Raspberry Pi,Robotics,Attention to Detail; Problem Solving; Analytical Thinking,Embedded Systems Engineer,IoT Developer
IT5074,Bachelor's in Software Engineering,OOP; Java; Git; Algorithms; JavaScript; REST API; Linux,Innovation; Open Source,Adaptability; Logical Thinking,Software Developer,Backend Developer
IT5075,Associate Degree in IT,Swift; Objective-C; Xcode; SQL; Git,Mobile Apps,Fast Learner; Problem Solving,iOS Developer,Mobile App Developer
IT5076,Bachelor's in Computer Science,SQL; Scrum; Figma; Communication; Tableau,Strategy,Communication; Creativity; Leadership,Product Manager,Cloud Architect
IT5077,Bachelor's in Software Engineering,OOP; Git; JavaScript; Docker,Open Source,Fast Learner; Problem Solving; Logical Thinking,Software Developer,Backend Developer
IT5078,Associate Degree in IT,Java; Kotlin; Git,Android,Persistence; Creativity; Logical Thinking,Android Developer,Mobile App Developer
IT5079,Bachelor's in Computer Science,Kali Linux; Nmap; OWASP; Bash; Firewalls,Hacking; Networking,Persistence; Logical Thinking,Penetration Tester,Network Engineer
IT5080,Master's in Computer Science,ROS; Arduino; RTOS; Assembly,Robotics,Persistence; Creativity; Problem Solving,Robotics Engineer,Computer Vision Engineer
IT5081,Bachelor's in Computer Science,Java; Git; OOP; Python; Linux,Coding; Innovation,Problem Solving; Logical Thinking,Software Developer,Backend Developer
IT5082,Master's in Software Engineering,Node.js; Java; SQL; MongoDB,Open Source,Logical Thinking; Problem Solving; Persistence,Backend Developer,Database Administrator
IT5083,Master's in Software Engineering,Docker; Kubernetes; Jenkins; Linux; Terraform; Git,Cloud; Infrastructure,Logical Thinking; Analytical Thinking,DevOps Engineer,Full Stack Developer
IT5084,Bachelor's in Information Technology,CSS; Figma; HTML; Adobe XD; Prototyping; JavaScript,Web Design,Communication; Problem Solving; Adaptability,UI/UX Designer,Product Manager
IT5085,Bachelor's in Computer Science,Python; Nmap; OWASP; Bash,Networking; Security,Analytical Thinking; Creativity,Penetration Tester,Network Engineer
IT5086,Bachelor's in Computer Science,GCP; AWS; Azure; Terraform; Networking; Linux,Infrastructure,Problem Solving; Analytical Thinking,Cloud Architect,DevOps Engineer
IT5087,Bachelor's in Information Technology,TCP/IP; DNS; Python,Hardware,Analytical Thinking; Attention to Detail; Logical Thinking,Network Engineer,Cloud Engineer
IT5088,Bachelor's in Information Systems,Adobe XD; Sketch; CSS; Adobe Illustrator; Prototyping; Canva,Design; User Experience,Problem Solving; Adaptability,UI/UX Designer,Product Manager
IT5089,Bachelor's in Electronics,Assembly; RTOS; IoT; MATLAB; Python,Hardware; Robotics,Persistence; Logical Thinking; Attention to Detail,Embedded Systems Engineer,IoT Developer
IT5090,Master's in Artificial Intelligence,PyTorch; Hugging Face; TensorFlow; NumPy; R,Innovation; Language,Analytical Thinking; Problem Solving; Logical Thinking,NLP Engineer,Computer Vision Engineer
IT5091,Master's in Computer Science,3D Modeling; Unreal Engine; C#; C++; MATLAB; OpenCV,Design,Problem Solving; Logical Thinking; Attention to Detail,AR/VR Developer,Computer Vision Engineer
IT5092,Master's in Data Science,Python; NumPy; TensorFlow; Scikit-learn; LLM,Research; Data,Problem Solving; Persistence; Analytical Thinking,Machine Learning Engineer,AI Engineer
IT5093,Bachelor's in Information Technology,Firewalls; Python; Metasploit; Bash,Infrastructure,Persistence; Analytical Thinking; Logical Thinking,Cybersecurity Analyst,Penetration Tester
IT5094,Bachelor's in Computer Engineering,Raspberry Pi; Python; Node.js; Linux,IoT; Hardware,Problem Solving; Creativity,IoT Developer,Robotics Engineer
IT5095,Master's in Computer Science,NLP; Python; NLTK; R,Innovation; Language,Creativity; Analytical Thinking,NLP Engineer,Computer Vision Engineer
IT5096,Bachelor's in Software Engineering,SQL; JavaScript; REST API; PostgreSQL; MongoDB,Web,Adaptability; Fast Learner,Full Stack Developer,Software Developer
IT5097,Bachelor's in Computer Science,Excel; SQL; Scrum; Jira; Communication,Design; Innovation,Leadership; Adaptability; Creativity,Product Manager,Cloud Architect
IT5098,Master's in Artificial Intelligence,Pandas; R; Tableau,Big Data; AI,Analytical Thinking; Persistence,Data Scientist,Machine Learning Engineer
IT5099,Bachelor's in Computer Engineering,C++; Python; MATLAB; C; Raspberry Pi,Electronics,Logical Thinking; Analytical Thinking; Problem Solving,Robotics Engineer,Computer Vision Engineer
IT5100,Bachelor's in Computer Science,Unity; OOP; Unreal Engine; JavaScript; Python,Coding; Games,Persistence; Attention to Detail,Game Developer,AR/VR Developer
IT5101,Bachelor's in Electronics,Raspberry Pi; MQTT; C++; Node.js,IoT; Hardware,Creativity; Analytical Thinking,IoT Developer,Robotics Engineer
IT5102,Bachelor's in Computer Science,NumPy; Python; R; MATLAB; Pandas,Vision,Attention to Detail; Creativity,Computer Vision Engineer,AI Specialist (Level 5)
IT5103,Bachelor's in Information Systems,Power BI; Python; Tableau; Excel; Scikit-learn; NumPy,Business,Attention to Detail; Problem Solving; Analytical Thinking,Data Analyst,Data Scientist
IT5104,Associate Degree in IT,Flutter; Dart; Git; Android SDK,Design; Coding,Adaptability; Fast Learner; Creativity,Mobile App Developer,Full Stack Developer
IT5105,Bachelor's in Information Technology,Flutter; Swift; REST API,User Experience,Fast Learner; Creativity,Mobile App Developer,Full Stack Developer
IT5106,Associate Degree in IT,Unreal Engine; OOP; Unity; C#; MATLAB; OpenCV,Coding,Persistence; Logical Thinking,Game Developer,AR/VR Developer
IT5107,Master's in Data Science,Hadoop; Kafka; Spark; Airflow; Azure; Docker,Big Data; Architecture,Analytical Thinking; Teamwork; Logical Thinking,Data Engineer,Data Scientist
IT5108,Bachelor's in Information Technology,DNS; Cisco; VPN; Routing; Wireshark; Bash; Firewalls,Infrastructure,Analytical Thinking; Communication; Logical Thinking,Network Engineer,Cloud Engineer
IT5109,Bachelor's in Software Engineering,Swift; Flutter; React Native; Kotlin; Xcode,Design; Mobile Apps,Adaptability; Problem Solving,Mobile App Developer,Full Stack Developer
IT5110,Bachelor's in Software Engineering,Dart; Kotlin; Android SDK; Xcode; REST API,Design; Coding,Creativity; Teamwork; Fast Learner,Mobile App Developer,Full Stack Developer
IT5111,Master's in Data Science,TensorFlow; NLP; Python; PyTorch; NLTK; LLM; Scikit-learn,Innovation; AI,Persistence; Problem Solving,NLP Engineer,Computer Vision Engineer
IT5112,Bachelor's in Information Technology,React Native; Swift; REST API,Coding,Problem Solving; Fast Learner; Teamwork,Mobile App Developer,Full Stack Developer
IT5113,Bachelor's in Computer Science,Java; Node.js; REST API; SQL; Algorithms; Git; PostgreSQL,Web,Persistence; Teamwork,Backend Developer,Database Administrator
IT5114,Bachelor's in Computer Engineering,MQTT; Raspberry Pi; Linux; Node.js,Electronics; IoT,Creativity; Analytical Thinking,IoT Developer,Robotics Engineer
IT5115,Bachelor's in Software Engineering,Python; OOP; SQL; REST API,Open Source,Problem Solving; Logical Thinking,Software Developer,Backend Developer
IT5116,Bachelor's in Computer Science,NLP; Python; PyTorch; TensorFlow; R; Scikit-learn,Research,Problem Solving; Logical Thinking,AI Engineer,NLP Engineer
IT5117,Associate Degree in IT,Python; Nmap; Linux; TCP/IP,Innovation,Creativity; Persistence,Penetration Tester,Network Engineer
IT5118,Associate Degree in IT,C#; Unreal Engine; C++; MATLAB; JavaScript,AR/VR,Problem Solving; Attention to Detail,Game Developer,AR/VR Developer
IT5119,Master's in Artificial Intelligence,Python; Hugging Face; TensorFlow; Scikit-learn; LLM; NLTK,Innovation; Language,Persistence; Logical Thinking,NLP Engineer,Computer Vision Engineer
IT5120,Associate Degree in IT,React; CSS; PostgreSQL; Docker,Open Source; Databases,Fast Learner; Logical Thinking; Teamwork,Full Stack Developer,Software Developer
IT5121,Bachelor's in Information Technology,Solidity; JavaScript; Ethereum; Web3.js; Git,Open Source; Blockchain,Problem Solving; Persistence; Logical Thinking,Blockchain Developer,Senior Blockchain Developer
IT5122,Bachelor's in Information Systems,Python; Power BI; Pandas,Data,Attention to Detail; Communication,Data Analyst,Data Scientist
IT5123,Master's in Software Engineering,Terraform; AWS; Kubernetes; GCP; Python; Ansible,Innovation; Cloud,Logical Thinking; Analytical Thinking,Cloud Architect,DevOps Engineer
IT5124,Master's in Computer Science,PyTorch; NumPy; Scikit-learn; MATLAB; SQL; LLM,Innovation; Research,Logical Thinking; Problem Solving; Fast Learner,Machine Learning Engineer,AI Engineer
IT5125,Master's in Software Engineering,Xcode; Swift; Objective-C; SwiftUI; React Native,User Experience,Attention to Detail; Fast Learner,iOS Developer,Mobile App Developer
IT5126,Master's in Software Engineering,Kubernetes; Jenkins; Bash,Cloud,Logical Thinking; Fast Learner; Problem Solving,DevOps Engineer,Full Stack Developer
IT5127,Bachelor's in Computer Science,C++; Algorithms; Java; SQL; Docker,Innovation; Web,Problem Solving; Logical Thinking; Fast Learner,Software Developer,Backend Developer
IT5128,Bachelor's in Electronics,RTOS; Arduino; Assembly; C; MATLAB; Raspberry Pi; IoT,Robotics; Hardware,Logical Thinking; Problem Solving; Analytical Thinking,Embedded Systems Engineer,IoT Developer
IT5129,Bachelor's in Software Engineering,Android SDK; XML; REST API; React Native,Mobile Apps; Android,Teamwork; Persistence,Android Developer,Mobile App Developer
IT5130,Bachelor's in Electronics,Arduino; C++; Assembly; C; MATLAB; MQTT,Electronics,Attention to Detail; Logical Thinking,Embedded Systems Engineer,IoT Developer
IT5131,Bachelor's in Information Technology,Kotlin; Android SDK; XML; Java; React Native; Python,Android; Open Source,Logical Thinking; Creativity; Teamwork,Android Developer,Mobile App Developer
IT5132,Bachelor's in Computer Science,JavaScript; Ethereum; Python; Solidity; Web3.js; Node.js; TypeScript,Blockchain; Open Source,Creativity; Analytical Thinking,Blockchain Developer,Senior Blockchain Developer
IT5133,Master's in Data Science,Python; PyTorch; NumPy; TensorFlow; SQL; MATLAB,Innovation,Problem Solving; Logical Thinking,Machine Learning Engineer,AI Engineer
IT5134,Associate Degree in IT,Selenium; Manual Testing; Java; Jira; TestNG; Postman,Open Source,Logical Thinking; Problem Solving,QA Engineer,Software Developer
IT5135,Bachelor's in Computer Science,Adobe XD; Sketch; Prototyping,User Experience,Adaptability; Communication,UI/UX Designer,Product Manager
